id,type,componentId,title,category,confidence,anchor,evidence,overview,function,relationships,inspection,safety
step:77d67cdf8ca533d37387abff7c1753ad6be486d591bf2f6cde6e917da186b783:generated:component-label:#433077,component-label,C11,Pipe Support and Auxiliary Module,Machine Auxiliary,geometry-derived,"{""space"":""component-local"",""units"":""m"",""position"":[-0.4155000001192093,0.6380000114440918,0.14050000626593828],""direction"":[-0.5835914623628704,-0.6367534829925087,-0.503950401283773],""positionMethod"":""outward-local-bounds-face""}","[{""kind"":""technical-reference"",""title"":""29 CFR 1910.147 Control of hazardous energy"",""publisher"":""Occupational Safety and Health Administration"",""url"":""https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.147"",""retrievedOn"":""2026-08-05"",""supports"":[""safety""]},{""kind"":""source-cad"",""title"":""Source CAD node 3755454 at occurrence path DMU50_4843_ASM > 3755454"",""publisher"":""Supplied DMU50 STEP assembly and derived GLB inventory"",""supports"":[""category"",""inspection"",""overview"",""relationships"",""title""]}]","Pipe Support and Auxiliary Module is the physical grouping of a support, a pipe, and an adjacent auxiliary module.",It carries and routes an unidentified auxiliary service near the machine structure without establishing the medium it handles.,It contains the auxiliary pipe and DS04 auxiliary module beside the machine bed region.,"Inspect the pipe routing, support contact points, module mounting, and signs of leakage or damage from an authorized position. Record any change and use exact maintenance information before corrective work.",Do not disconnect an unidentified pipe or module. Authorized personnel must identify and isolate hazards first.
step:77d67cdf8ca533d37387abff7c1753ad6be486d591bf2f6cde6e917da186b783:generated:component-label:#22355,component-label,C12,Machine Column,Machine Structure,geometry-derived,"{""space"":""component-local"",""units"":""m"",""position"":[0.08500000834465027,0.8339999914169312,0.5565000176429749],""direction"":[-0.07748157829411312,-0.29441713838892164,0.9525309200482323],""positionMethod"":""outward-local-bounds-face""}","[{""kind"":""technical-reference"",""title"":""29 CFR 1910.147 Control of hazardous energy"",""publisher"":""Occupational Safety and Health Administration"",""url"":""https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.147"",""retrievedOn"":""2026-08-05"",""supports"":[""safety""]},{""kind"":""source-cad"",""title"":""Source CAD node 2608307_STAENDER at occurrence path DMU50_4843_ASM > 2627893_GRUNDMASCHINE > 2608307_STAENDER"",""publisher"":""Supplied DMU50 STEP assembly and derived GLB inventory"",""supports"":[""category"",""inspection"",""overview"",""relationships"",""title""]},{""kind"":""technical-reference"",""title"":""Linear Guides: structure, function, contamination, and lubrication"",""publisher"":""THK Co., Ltd."",""url"":""https://www.thk.com/opm/jp/en/linear/thklinearguide/"",""retrievedOn"":""2026-08-05"",""supports"":[""function"",""inspection""]}]",Machine Column is the upright structural member behind the machining area.,It supports the axis and spindle-side equipment while resisting machining loads.,It rises from the base and column system and supports the X-axis carriage and spindle assembly.,"Inspect the column faces, mounting interfaces, surface damage, and clearance around moving members from an authorized position. Record any change and use exact maintenance information before corrective work.",Do not climb or lean into the column area during operation. Follow authorized access rules for service.
step:77d67cdf8ca533d37387abff7c1753ad6be486d591bf2f6cde6e917da186b783:generated:component-label:#31715,component-label,C13,X-Axis Carriage,Linear Motion,geometry-derived,"{""space"":""component-local"",""units"":""m"",""position"":[-0.8949999809265137,0.05425000190734863,0],""direction"":[-0.930295038551491,0.3515495820333389,-0.10470927666001968],""positionMethod"":""outward-local-bounds-face""}","[{""kind"":""technical-reference"",""title"":""29 CFR 1910.147 Control of hazardous energy"",""publisher"":""Occupational Safety and Health Administration"",""url"":""https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.147"",""retrievedOn"":""2026-08-05"",""supports"":[""safety""]},{""kind"":""source-cad"",""title"":""Source CAD node 2527663_X_SCHLITTEN at occurrence path DMU50_4843_ASM > 2627893_GRUNDMASCHINE > 2527663_X_SCHLITTEN"",""publisher"":""Supplied DMU50 STEP assembly and derived GLB inventory"",""supports"":[""category"",""inspection"",""overview"",""relationships"",""title""]},{""kind"":""technical-reference"",""title"":""Linear Guides: structure, function, contamination, and lubrication"",""publisher"":""THK Co., Ltd."",""url"":""https://www.thk.com/opm/jp/en/linear/thklinearguide/"",""retrievedOn"":""2026-08-05"",""supports"":[""function"",""inspection""]}]",X-Axis Carriage is the moving structural member for one horizontal machine axis.,It carries attached equipment along a guided path to position the machining system.,It moves within the base and column system near the machine column and Y-axis carriage.,"Inspect the carriage faces, guideway clearance, cover condition, and mounting interfaces from an authorized position. Record any change and use exact maintenance information before corrective work.",Keep clear of the carriage travel path. Inspect only when motion and energy are controlled.
step:77d67cdf8ca533d37387abff7c1753ad6be486d591bf2f6cde6e917da186b783:generated:component-label:#41260,component-label,C14,Y-Axis Carriage,Linear Motion,geometry-derived,"{""space"":""component-local"",""units"":""m"",""position"":[0.01264999806880951,0.6159999966621399,-0.5544999949634075],""direction"":[0.10092828814905078,0.718807977532959,-0.6878434211986616],""positionMethod"":""outward-local-bounds-face""}","[{""kind"":""technical-reference"",""title"":""29 CFR 1910.147 Control of hazardous energy"",""publisher"":""Occupational Safety and Health Administration"",""url"":""https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.147"",""retrievedOn"":""2026-08-05"",""supports"":[""safety""]},{""kind"":""source-cad"",""title"":""Source CAD node 2716987_Y_SCHLITTEN at occurrence path DMU50_4843_ASM > 2627893_GRUNDMASCHINE > 2716987_Y_SCHLITTEN"",""publisher"":""Supplied DMU50 STEP assembly and derived GLB inventory"",""supports"":[""category"",""inspection"",""overview"",""relationships"",""title""]},{""kind"":""technical-reference"",""title"":""Linear Guides: structure, function, contamination, and lubrication"",""publisher"":""THK Co., Ltd."",""url"":""https://www.thk.com/opm/jp/en/linear/thklinearguide/"",""retrievedOn"":""2026-08-05"",""supports"":[""function"",""inspection""]}]",Y-Axis Carriage is the moving structural member for the second horizontal machine axis.,It positions attached machine equipment along its guided travel path during machining movements.,It works with the X-axis carriage inside the base and column system near the spindle-side structure.,"Inspect the carriage surfaces, travel clearance, guideway protection, and attachment points from an authorized position. Record any change and use exact maintenance information before corrective work.",Keep hands and tools outside the travel envelope. Use authorized isolation before service.
step:77d67cdf8ca533d37387abff7c1753ad6be486d591bf2f6cde6e917da186b783:generated:component-label:#51492,component-label,C15,Coolant Nozzle Array,Coolant Delivery,geometry-derived,"{""space"":""component-local"",""units"":""m"",""position"":[0,0.01549999974668026,-0.012500000186264515],""direction"":[-0.2940340486837343,-0.4733094979731053,-0.8303746728694813],""positionMethod"":""outward-local-bounds-face""}","[{""kind"":""technical-reference"",""title"":""Metalworking Fluids"",""publisher"":""National Institute for Occupational Safety and Health"",""url"":""https://archive.cdc.gov/www_cdc_gov/niosh/topics/metalworking/default.html"",""retrievedOn"":""2026-08-05"",""supports"":[""function"",""inspection"",""safety""]},{""kind"":""technical-reference"",""title"":""29 CFR 1910.147 Control of hazardous energy"",""publisher"":""Occupational Safety and Health Administration"",""url"":""https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.147"",""retrievedOn"":""2026-08-05"",""supports"":[""safety""]},{""kind"":""source-cad"",""title"":""Source CAD node 2280059_SPRITZDUESE at occurrence path DMU50_4843_ASM > 2627893_GRUNDMASCHINE > 2280059_SPRITZDUESE"",""publisher"":""Supplied DMU50 STEP assembly and derived GLB inventory"",""supports"":[""category"",""inspection"",""overview"",""relationships"",""title""]}]",Coolant Nozzle Array is the group of coolant outlets aimed toward the machining zone.,"It directs coolant toward the cutting area, although exact flow settings are not established here.",It sits on the base and column system near the spray unit and spindle work area.,"Inspect the nozzle openings, aiming position, hose or fitting condition, and buildup at outlets from an authorized position. Record any change and use exact maintenance information before corrective work.",Avoid exposure to coolant spray. Confirm the machine is safe and fluid hazards are controlled before adjustment.
step:77d67cdf8ca533d37387abff7c1753ad6be486d591bf2f6cde6e917da186b783:generated:component-label:#67602,component-label,C16,Rotary Drive Housing,Rotary Motion,geometry-derived,"{""space"":""component-local"",""units"":""m"",""position"":[0,0,-0.1615000069141388],""direction"":[0.252770780497822,-0.4478718507502741,-0.857623307654384],""positionMethod"":""outward-local-bounds-face""}","[{""kind"":""manufacturer"",""title"":""DMU 50 3rd Generation product page (current-generation context only)"",""publisher"":""DMG MORI"",""url"":""https://en.dmgmori.com/products/machines/milling/5-axis-milling/dmu/dmu-50"",""retrievedOn"":""2026-08-05"",""supports"":[""function"",""relationships""]},{""kind"":""technical-reference"",""title"":""29 CFR 1910.147 Control of hazardous energy"",""publisher"":""Occupational Safety and Health Administration"",""url"":""https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.147"",""retrievedOn"":""2026-08-05"",""supports"":[""safety""]},{""kind"":""source-cad"",""title"":""Source CAD node 2596436_ANTRIEBS-GEH at occurrence path DMU50_4843_ASM > 3016797_SRT_SIMULTAN > 2596436_ANTRIEBS-GEH"",""publisher"":""Supplied DMU50 STEP assembly and derived GLB inventory"",""supports"":[""category"",""inspection"",""overview"",""relationships"",""title""]}]",Rotary Drive Housing is the protective housing around the rotary-table drive.,It encloses and supports the drive-side portion of the table mechanism.,It belongs to the swivel rotary table beside the table cradle and table plate.,"Inspect the housing panels, interfaces to the cradle, signs of leakage, and clearance around rotation from an authorized position. Record any change and use exact maintenance information before corrective work.",Do not open the drive housing by inference. Identify and isolate machine energy before access.
step:77d67cdf8ca533d37387abff7c1753ad6be486d591bf2f6cde6e917da186b783:generated:component-label:#79695,component-label,C17,Rotary Table Cradle,Rotary Workholding System,geometry-derived,"{""space"":""component-local"",""units"":""m"",""position"":[0,-0.3160000145435333,0.3307567685842514],""direction"":[0.4862541392088052,-0.8615692875320514,-0.14579188895071285],""positionMethod"":""outward-local-bounds-face""}","[{""kind"":""manufacturer"",""title"":""DMU 50 3rd Generation product page (current-generation context only)"",""publisher"":""DMG MORI"",""url"":""https://en.dmgmori.com/products/machines/milling/5-axis-milling/dmu/dmu-50"",""retrievedOn"":""2026-08-05"",""supports"":[""function"",""relationships""]},{""kind"":""technical-reference"",""title"":""29 CFR 1910.147 Control of hazardous energy"",""publisher"":""Occupational Safety and Health Administration"",""url"":""https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.147"",""retrievedOn"":""2026-08-05"",""supports"":[""safety""]},{""kind"":""source-cad"",""title"":""Source CAD node 2635172_KONSOLE at occurrence path DMU50_4843_ASM > 3016797_SRT_SIMULTAN > 2635172_KONSOLE"",""publisher"":""Supplied DMU50 STEP assembly and derived GLB inventory"",""supports"":[""category"",""inspection"",""overview"",""relationships"",""title""]}]",Rotary Table Cradle is the supporting frame beneath the rotary table plate.,It holds the table plate and transfers working loads to the rotary-table structure.,It sits between the rotary drive housing and rotary table plate in the swivel rotary table.,"Inspect the cradle surfaces, table-plate interface, mounting areas, and visible damage from an authorized position. Record any change and use exact maintenance information before corrective work.",Keep clear of the table’s motion range. Use authorized isolation before inspecting close interfaces.
step:77d67cdf8ca533d37387abff7c1753ad6be486d591bf2f6cde6e917da186b783:generated:component-label:#90282,component-label,C18,Rotary Table Plate,Workholding Interface,geometry-derived,"{""space"":""component-local"",""units"":""m"",""position"":[0,-0.11599999666213989,0],""direction"":[0.35903407910948615,-0.9180198056601615,0.16832755702404323],""positionMethod"":""outward-local-bounds-face""}","[{""kind"":""manufacturer"",""title"":""DMU 50 3rd Generation product page (current-generation context only)"",""publisher"":""DMG MORI"",""url"":""https://en.dmgmori.com/products/machines/milling/5-axis-milling/dmu/dmu-50"",""retrievedOn"":""2026-08-05"",""supports"":[""function"",""relationships""]},{""kind"":""technical-reference"",""title"":""29 CFR 1910.147 Control of hazardous energy"",""publisher"":""Occupational Safety and Health Administration"",""url"":""https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.147"",""retrievedOn"":""2026-08-05"",""supports"":[""safety""]},{""kind"":""source-cad"",""title"":""Source CAD node 2596435_TISCHPLATTE at occurrence path DMU50_4843_ASM > 3016797_SRT_SIMULTAN > 2596435_TISCHPLATTE"",""publisher"":""Supplied DMU50 STEP assembly and derived GLB inventory"",""supports"":[""category"",""inspection"",""overview"",""relationships"",""title""]}]",Rotary Table Plate is the flat workholding surface on the rotary table.,It provides the visible interface where fixtures or workpieces can be mounted.,It rests on the rotary table cradle and works with the rotary drive housing beneath it.,"Inspect the table plate surface, mounting holes, fixture contact areas, and chip buildup from an authorized position. Record any change and use exact maintenance information before corrective work.",Secure workholding before operation. Do not reach across the plate until rotary motion is stopped and controlled.
step:77d67cdf8ca533d37387abff7c1753ad6be486d591bf2f6cde6e917da186b783:generated:component-label:#105517,component-label,C19,Milling Spindle Body,Spindle System,geometry-derived,"{""space"":""component-local"",""units"":""m"",""position"":[0.027899999171495438,0,-0.04749999940395355],""direction"":[0.6589240867997904,-0.3092727942055445,-0.6856889867858146],""positionMethod"":""outward-local-bounds-face""}","[{""kind"":""technical-reference"",""title"":""Steep taper tool interface"",""publisher"":""OTT-JAKOB Spanntechnik GmbH"",""url"":""https://www.ott-jakob.de/en/steep_taper/"",""retrievedOn"":""2026-08-05"",""supports"":[""function"",""inspection""]},{""kind"":""technical-reference"",""title"":""29 CFR 1910.147 Control of hazardous energy"",""publisher"":""Occupational Safety and Health Administration"",""url"":""https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.147"",""retrievedOn"":""2026-08-05"",""supports"":[""safety""]},{""kind"":""source-cad"",""title"":""Source CAD node 2709396_FRAESSPINDEL at occurrence path DMU50_4843_ASM > 2850201_SPINDEL_SK40_14K > 2709396_FRAESSPINDEL"",""publisher"":""Supplied DMU50 STEP assembly and derived GLB inventory"",""supports"":[""category"",""inspection"",""overview"",""relationships"",""title""]}]",Milling Spindle Body is the main body of the milling spindle.,It houses the tool-driving portion of the spindle system and presents the tool interface toward the work area.,It sits within the SK40 spindle assembly next to the spindle mounting flange and column-side motion structure.,"Inspect the spindle body surface, tool-end area, mounting interface, and nearby clearance from an authorized position. Record any change and use exact maintenance information before corrective work.",Treat the spindle as a rotating hazard. Follow machine instructions before any close inspection or service.
step:77d67cdf8ca533d37387abff7c1753ad6be486d591bf2f6cde6e917da186b783:generated:component-label:#112093,component-label,C20,Magazine Drive Gear,Tool-Changing System,geometry-derived,"{""space"":""component-local"",""units"":""m"",""position"":[0.24449999630451197,0.15985000506043434,-1.1102230246251565e-16],""direction"":[-0.21894161401214213,0.6194232746228913,-0.7539093954244186],""positionMethod"":""outward-local-bounds-face""}","[{""kind"":""technical-reference"",""title"":""Mill Operator's Manual: generic automatic tool-changer overview"",""publisher"":""Haas Automation, Inc."",""url"":""https://www.haascnc.com/content/dam/haascnc/en/service/manual/operator/english_mill_interactive_manual_print_version_2023.pdf"",""retrievedOn"":""2026-08-05"",""supports"":[""function"",""inspection"",""relationships""]},{""kind"":""technical-reference"",""title"":""29 CFR 1910.147 Control of hazardous energy"",""publisher"":""Occupational Safety and Health Administration"",""url"":""https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.147"",""retrievedOn"":""2026-08-05"",""supports"":[""safety""]},{""kind"":""source-cad"",""title"":""Source CAD node 2612912_GEAR_1 at occurrence path DMU50_4843_ASM > 2612912_WZM_30-60 > 2612912_GEAR_1"",""publisher"":""Supplied DMU50 STEP assembly and derived GLB inventory"",""supports"":[""category"",""inspection"",""overview"",""relationships"",""title""]}]",Magazine Drive Gear is the drive gear within the tool magazine mechanism.,It transfers motion for magazine indexing during a tool-change cycle.,It works with the rotary tool gripper inside the tool magazine mechanism near the spindle.,"Inspect the gear teeth, tooth wear, debris between teeth, and clearance to nearby guards from an authorized position. Record any change and use exact maintenance information before corrective work.",Do not touch gearing while the machine is energized. Secure motion and follow service instructions first.
step:77d67cdf8ca533d37387abff7c1753ad6be486d591bf2f6cde6e917da186b783:generated:component-label:#114218,component-label,C21,Rotary Tool Gripper,Tool-Changing System,geometry-derived,"{""space"":""component-local"",""units"":""m"",""position"":[0.3449999988079071,0.014999999664723762,-1.1102230246251565e-16],""direction"":[0.08407751799572884,0.42470533431743146,0.9014190756634768],""positionMethod"":""outward-local-bounds-face""}","[{""kind"":""technical-reference"",""title"":""Mill Operator's Manual: generic automatic tool-changer overview"",""publisher"":""Haas Automation, Inc."",""url"":""https://www.haascnc.com/content/dam/haascnc/en/service/manual/operator/english_mill_interactive_manual_print_version_2023.pdf"",""retrievedOn"":""2026-08-05"",""supports"":[""function"",""inspection"",""relationships""]},{""kind"":""technical-reference"",""title"":""29 CFR 1910.147 Control of hazardous energy"",""publisher"":""Occupational Safety and Health Administration"",""url"":""https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.147"",""retrievedOn"":""2026-08-05"",""supports"":[""safety""]},{""kind"":""source-cad"",""title"":""Source CAD node 2612912_ROTATE_GRAB at occurrence path DMU50_4843_ASM > 2612912_WZM_30-60 > 2612912_ROTATE_GRAB"",""publisher"":""Supplied DMU50 STEP assembly and derived GLB inventory"",""supports"":[""category"",""inspection"",""overview"",""relationships"",""title""]}]",Rotary Tool Gripper is the rotating gripper that handles tools in the magazine mechanism.,It grips and moves a tool during the machine’s tool-change sequence.,It works with the magazine drive gear between the tool magazine and spindle area.,"Inspect the gripper fingers, pivot area, tool-contact faces, and unobstructed movement space from an authorized position. Record any change and use exact maintenance information before corrective work.",Keep away from the gripper’s travel path. Service requires authorized isolation and machine-specific guidance.
step:77d67cdf8ca533d37387abff7c1753ad6be486d591bf2f6cde6e917da186b783:generated:component-label:#115855,component-label,C22,Right Guideway Bellows,Machine Protection,geometry-derived,"{""space"":""component-local"",""units"":""m"",""position"":[0.08898353949189186,0.31100000999867916,0.4059999883174896],""direction"":[0.4833265766182963,0.5933780847873602,0.6436597461613726],""positionMethod"":""outward-local-bounds-face""}","[{""kind"":""technical-reference"",""title"":""CNC Machine Protection: bellows, way covers, and shields"",""publisher"":""Hennig, Inc."",""url"":""https://hennigworldwide.com/machine-protection"",""retrievedOn"":""2026-08-05"",""supports"":[""function"",""inspection""]},{""kind"":""technical-reference"",""title"":""29 CFR 1910.147 Control of hazardous energy"",""publisher"":""Occupational Safety and Health Administration"",""url"":""https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.147"",""retrievedOn"":""2026-08-05"",""supports"":[""safety""]},{""kind"":""source-cad"",""title"":""Source CAD node 2376252_FALTENBALG at occurrence path DMU50_4843_ASM > 3032368_FUEHRUNGSB-ABD > 2376252_FALTENBALG"",""publisher"":""Supplied DMU50 STEP assembly and derived GLB inventory"",""supports"":[""category"",""inspection"",""overview"",""relationships"",""title""]}]",Right Guideway Bellows is the flexible cover on one side of the guideway area.,It expands and compresses with axis travel to help shield guided motion surfaces from chips and coolant.,It pairs with the left guideway bellows inside the guideway protection group.,"Inspect the bellows folds, edge seals, trapped chips, and clearance through travel from an authorized position. Record any change and use exact maintenance information before corrective work.",Do not place hands near the bellows during axis motion. Isolate the machine before cleaning.
step:77d67cdf8ca533d37387abff7c1753ad6be486d591bf2f6cde6e917da186b783:generated:component-label:#117262,component-label,C23,Left Guideway Bellows,Machine Protection,geometry-derived,"{""space"":""component-local"",""units"":""m"",""position"":[0.08898353949189186,0.6420000195503235,0.1482500061392784],""direction"":[0.5386683042717134,0.661320900168155,-0.5220068246429523],""positionMethod"":""outward-local-bounds-face""}","[{""kind"":""technical-reference"",""title"":""CNC Machine Protection: bellows, way covers, and shields"",""publisher"":""Hennig, Inc."",""url"":""https://hennigworldwide.com/machine-protection"",""retrievedOn"":""2026-08-05"",""supports"":[""function"",""inspection""]},{""kind"":""technical-reference"",""title"":""29 CFR 1910.147 Control of hazardous energy"",""publisher"":""Occupational Safety and Health Administration"",""url"":""https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.147"",""retrievedOn"":""2026-08-05"",""supports"":[""safety""]},{""kind"":""source-cad"",""title"":""Source CAD node 2376253_FALTENBALG at occurrence path DMU50_4843_ASM > 3032368_FUEHRUNGSB-ABD > 2376253_FALTENBALG"",""publisher"":""Supplied DMU50 STEP assembly and derived GLB inventory"",""supports"":[""category"",""inspection"",""overview"",""relationships"",""title""]}]",Left Guideway Bellows is the flexible cover on the opposite side of the guideway area.,It expands and compresses with axis travel to help protect nearby guideway surfaces.,It pairs with the right guideway bellows inside the guideway protection group.,"Inspect the bellows folds, edge condition, trapped chips, and clearance through travel from an authorized position. Record any change and use exact maintenance information before corrective work.",Do not place hands near the bellows during axis motion. Isolate the machine before cleaning.
step:77d67cdf8ca533d37387abff7c1753ad6be486d591bf2f6cde6e917da186b783:generated:component-label:#191871,component-label,C24,Main Working Enclosure,Operator Protection,geometry-derived,"{""space"":""component-local"",""units"":""m"",""position"":[-0.03525000810623169,1.1525000035762787,-1.0959999561309814],""direction"":[0.270471042263252,0.3139077416964297,-0.9101139186937411],""positionMethod"":""outward-local-bounds-face""}","[{""kind"":""technical-reference"",""title"":""29 CFR 1910.147 Control of hazardous energy"",""publisher"":""Occupational Safety and Health Administration"",""url"":""https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.147"",""retrievedOn"":""2026-08-05"",""supports"":[""safety""]},{""kind"":""technical-reference"",""title"":""29 CFR 1910.212 General requirements for all machines"",""publisher"":""Occupational Safety and Health Administration"",""url"":""https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.212"",""retrievedOn"":""2026-08-05"",""supports"":[""function"",""safety""]},{""kind"":""source-cad"",""title"":""Source CAD node 3021094_KABINE at occurrence path DMU50_4843_ASM > 4843_KABINE_30-60WZ > 3021094_KABINE"",""publisher"":""Supplied DMU50 STEP assembly and derived GLB inventory"",""supports"":[""category"",""inspection"",""overview"",""relationships"",""title""]}]",Main Working Enclosure is the protected enclosure surrounding the main machining zone.,It contains normal machining debris and coolant while providing the primary guarded working space.,It belongs to the machine enclosure and contains the front access door and side viewing panel.,"Inspect the enclosure seams, viewing surfaces, door fit, and fluid traces at lower edges from an authorized position. Record any change and use exact maintenance information before corrective work.",Keep the enclosure closed during machining. Access only after the machine is safe and site rules permit it.
step:77d67cdf8ca533d37387abff7c1753ad6be486d591bf2f6cde6e917da186b783:generated:component-label:#143747,component-label,C25,Front Access Door,Access Guard,geometry-derived,"{""space"":""component-local"",""units"":""m"",""position"":[0.028499990701675415,1.1524999663233757,1.090000033378601],""direction"":[0.27237946754847386,0.19476982556811687,0.9422707364161189],""positionMethod"":""outward-local-bounds-face""}","[{""kind"":""technical-reference"",""title"":""29 CFR 1910.147 Control of hazardous energy"",""publisher"":""Occupational Safety and Health Administration"",""url"":""https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.147"",""retrievedOn"":""2026-08-05"",""supports"":[""safety""]},{""kind"":""technical-reference"",""title"":""29 CFR 1910.212 General requirements for all machines"",""publisher"":""Occupational Safety and Health Administration"",""url"":""https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.212"",""retrievedOn"":""2026-08-05"",""supports"":[""function"",""safety""]},{""kind"":""source-cad"",""title"":""Source CAD node 3021101_TUER_VO_KPL at occurrence path DMU50_4843_ASM > 4843_KABINE_30-60WZ > 3021094_KABINE > 3021098_KABINE > 3021101_TUER_VO_KPL"",""publisher"":""Supplied DMU50 STEP assembly and derived GLB inventory"",""supports"":[""category"",""inspection"",""overview"",""relationships"",""title""]}]",Front Access Door is the main front guard door for the machining enclosure.,It provides controlled access to the working area while helping contain chips and coolant when closed.,It is part of the main working enclosure alongside the side viewing panel.,"Inspect the door edges, viewing window, latch area, and alignment with the enclosure frame from an authorized position. Record any change and use exact maintenance information before corrective work.",Do not bypass or assume the condition of any guard feature. Follow the installed machine instructions before opening.
step:77d67cdf8ca533d37387abff7c1753ad6be486d591bf2f6cde6e917da186b783:generated:component-label:#151081,component-label,C26,Side Viewing Panel,Access Guard,geometry-derived,"{""space"":""component-local"",""units"":""m"",""position"":[-0.5600000163540244,1.1524999663233757,0.7419999837875366],""direction"":[-0.22860956810759125,0.1512416718471862,0.9616983009585326],""positionMethod"":""outward-local-bounds-face""}","[{""kind"":""technical-reference"",""title"":""29 CFR 1910.147 Control of hazardous energy"",""publisher"":""Occupational Safety and Health Administration"",""url"":""https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.147"",""retrievedOn"":""2026-08-05"",""supports"":[""safety""]},{""kind"":""technical-reference"",""title"":""29 CFR 1910.212 General requirements for all machines"",""publisher"":""Occupational Safety and Health Administration"",""url"":""https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.212"",""retrievedOn"":""2026-08-05"",""supports"":[""function"",""safety""]},{""kind"":""source-cad"",""title"":""Source CAD node 3021102_SEITENWAND at occurrence path DMU50_4843_ASM > 4843_KABINE_30-60WZ > 3021094_KABINE > 3021098_KABINE > 3021102_SEITENWAND"",""publisher"":""Supplied DMU50 STEP assembly and derived GLB inventory"",""supports"":[""category"",""inspection"",""overview"",""relationships"",""title""]}]",Side Viewing Panel is the guarded viewing surface on the side of the main enclosure.,It lets an operator observe the machining space while preserving a physical barrier.,It belongs to the main working enclosure beside the front access door and outer enclosure panels.,"Inspect the viewing panel surface, frame edges, seal condition, and any cracks or clouding from an authorized position. Record any change and use exact maintenance information before corrective work.",Do not rely on a damaged viewing panel. Follow site guarding rules and arrange proper service.
step:77d67cdf8ca533d37387abff7c1753ad6be486d591bf2f6cde6e917da186b783:generated:component-label:#226296,component-label,C27,Tool-Magazine Enclosure,Machine Protection,geometry-derived,"{""space"":""component-local"",""units"":""m"",""position"":[-1.4550000429153442,1.1449999958276749,0.17000001668930054],""direction"":[-0.9632179768479019,0.12556127191757604,-0.237582608941554],""positionMethod"":""outward-local-bounds-face""}","[{""kind"":""technical-reference"",""title"":""Mill Operator's Manual: generic automatic tool-changer overview"",""publisher"":""Haas Automation, Inc."",""url"":""https://www.haascnc.com/content/dam/haascnc/en/service/manual/operator/english_mill_interactive_manual_print_version_2023.pdf"",""retrievedOn"":""2026-08-05"",""supports"":[""function"",""inspection"",""relationships""]},{""kind"":""technical-reference"",""title"":""29 CFR 1910.147 Control of hazardous energy"",""publisher"":""Occupational Safety and Health Administration"",""url"":""https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.147"",""retrievedOn"":""2026-08-05"",""supports"":[""safety""]},{""kind"":""technical-reference"",""title"":""29 CFR 1910.212 General requirements for all machines"",""publisher"":""Occupational Safety and Health Administration"",""url"":""https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.212"",""retrievedOn"":""2026-08-05"",""supports"":[""function"",""safety""]},{""kind"":""source-cad"",""title"":""Source CAD node 2994600_ZBS at occurrence path DMU50_4843_ASM > 4843_KABINE_30-60WZ > 2994600_ZBS"",""publisher"":""Supplied DMU50 STEP assembly and derived GLB inventory"",""supports"":[""category"",""inspection"",""overview"",""relationships"",""title""]}]",Tool-Magazine Enclosure is the guarded housing around the tool magazine side of the machine.,It separates the tool-changing mechanism from the surrounding work area and provides service access through its doors.,It belongs to the machine enclosure and contains the tool-magazine access door and side service door.,"Inspect the housing panels, door seams, tool-side clearances, and signs of contact damage from an authorized position. Record any change and use exact maintenance information before corrective work.",Keep this enclosure closed during operation. Service access requires the machine to be safely secured.
